uniquestr,method,company,measurements,id,trialn,col 
ielKXyCN,em,TUW,0.455034346942296,1901,21,-1879
ZSMtHumi,zf,HTC,0.367370134953382,1902,81,-1820
YIiotPQH,zf,HTC,0.843865407579153,1903,87,-1815
XXzKIBGJ,ac,CTS,0.795011517980457,1904,96,-1807
,em,HTC,0.696012100314195,1905,53,-1851
VHuNwNXT,mk,CTS,0.170716488563224,1906,5,-1900
NKXaedyh,ac,HTC,0.819454881966971,1907,80,-1826
auYzbFCL,zf,TUW,0.312771381802512,1908,28,-1879
,zf,HTC,0.345980938874173,1909,79,-1829
LuJXcmPn,ac,TUW,0.460767535763703,1910,50,-1859
PAkigHes,ac,TUW,0.749731828504442,1911,47,-1863
aYLJSDEX,mk,CTS,0.531451957288186,1912,66,-1845
wpZnlEGY,ac,HTC,0.429527925099952,1913,38,-1874
wyHALoCv,ac,HTC,0.406000825728848,1914,44,-1869
ZDXoPbgM,mk,HTC,0.0247364241705,1915,34,-1880
WmKfAehQ,mk,HTC,0.238574644385332,1916,50,-1865
gXObwppR,mk,HTC,0.843482634457325,1917,58,-1858
nywloCfR,em,TUW,0.751453512408502,1918,38,-1879
PruvPIAD,mk,CTS,0.093901758531682,1919,40,-1878
,mk,TUW,0.992032258452841,1920,69,-1850
lkDDUUfJ,em,CTS,0.926504549013053,1921,27,-1893
gytmqklE,em,HTC,0.251295443559683,1922,48,-1873
,zf,TUW,0.086547188071678,1923,30,-1892
tUSlABSQ,zf,TUW,0.555498807578891,1924,95,-1828
wRMUWGBC,mk,HTC,0.277227988962902,1925,9,-1915
bDJujUmb,zf,TUW,0.084072971564139,1926,13,-1912
nQfnsIma,em,HTC,0.060180415978866,1927,77,-1849
,ac,HTC,0.984057891324089,1928,75,-1852
GpzEEtxz,mk,CTS,0.370270901918562,1929,37,-1891
,em,CTS,0.349169599373726,1930,7,-1922
sITeKUaN,mk,CTS,0.103321359072307,1931,71,-1859
,zf,TUW,0.769490008353721,1932,12,-1919
nPzdQyph,zf,CTS,0.518112994536492,1933,67,-1865
fZBDceRl,mk,HTC,0.87588293738243,1934,31,-1902
HzUYAkyk,mk,HTC,0.029499290609027,1935,17,-1917
gWoqBoTB,zf,CTS,0.689791762399153,1936,56,-1879
,ac,TUW,0.179275560411801,1937,3,-1933
fZCcznWH,zf,TUW,0.048856115660035,1938,52,-1885
drapsfhE,ac,HTC,0.304715193638234,1939,20,-1918
TxDkPZnh,ac,CTS,0.650817278234892,1940,83,-1856
,mk,TUW,0.851112647551724,1941,56,-1884
SDfXGuhd,ac,CTS,0.956589648089846,1942,62,-1879
tXdSxOkb,zf,HTC,0.341177117844334,1943,23,-1919
MGMYhibv,mk,HTC,0.358388905473596,1944,1,-1942
dIvMQYLi,ac,CTS,0.190770531050151,1945,99,-1845
XCuKGAxU,zf,TUW,0.819457690725659,1946,8,-1937
KwUDgUKK,em,CTS,0.844486693425165,1947,49,-1897
eNMGxgkc,em,CTS,0.890411928807336,1948,97,-1850
zQoaQGFE,em,HTC,0.862179420666928,1949,17,-1931
KWTzjOFg,zf,TUW,0.636444077805868,1950,10,-1939
kZKJsjVZ,mk,HTC,0.379699063749025,1951,38,-1912
LAdoASqM,mk,TUW,0.48386799238295,1952,5,-1946
UQtQknSp,mk,HTC,0.79142470880699,1953,71,-1881
GGVfaCPc,ac,TUW,0.137708418495704,1954,54,-1899
ZnHfAmEn,zf,TUW,0.448376999224738,1955,18,-1936
ZVTucsNg,zf,TUW,0.277376552930195,1956,75,-1880
TbKluCML,em,HTC,0.001178633147934,1957,84,-1872
ronsGcfw,ac,HTC,0.989997210928249,1958,6,-1951
QqQzKcdV,em,TUW,0.212593692145676,1959,55,-1903
UApesfDY,ac,HTC,0.934697592360179,1960,71,-1888
avjnLLuV,zf,HTC,0.106701119451973,1961,4,-1956
FTokXfry,zf,TUW,0.819215348530302,1962,32,-1929
vFZtQjrU,ac,HTC,0.835931012418093,1963,19,-1943
,ac,TUW,0.956044655605059,1964,40,-1923
ojXWsHxq,mk,TUW,0.966572587628902,1965,47,-1917
mHBfMKbE,ac,HTC,0.165708212348367,1966,88,-1877
YNXxFymp,em,TUW,0.814677217142758,1967,18,-1948
DcGVitaD,zf,TUW,0.342337974927871,1968,90,-1877
EXOKGXZY,zf,CTS,0.235879596179108,1969,86,-1882
vOTEZEwE,mk,TUW,0.029254133749749,1970,60,-1909
hWjoPzuV,ac,TUW,0.767999125392913,1971,37,-1933
AAIywffe,ac,HTC,0.747807884344248,1972,96,-1875
eVZwXPQQ,em,TUW,0.657477647406764,1973,21,-1951
rAAQKAtK,zf,HTC,0.651104177244115,1974,78,-1895
uoQKWerM,zf,CTS,0.712240121230427,1975,45,-1929
UCRBkNyb,em,CTS,0.997240207086951,1976,21,-1954
FrQrbtux,zf,CTS,0.822861526086696,1977,29,-1947
UZrHaHJZ,em,TUW,0.174858808357195,1978,83,-1894
GzTBZcKE,zf,HTC,0.308947815844884,1979,8,-1970
BqrpPhWJ,ac,TUW,0.692168516986252,1980,77,-1902
yYvXXSQc,mk,CTS,0.004669145327011,1981,29,-1951
pZFdXNiY,em,HTC,0.200298852210094,1982,77,-1904
fOAkSFbt,em,TUW,0.64781918686818,1983,62,-1920
GhSbgcPB,ac,CTS,0.87664216099986,1984,43,-1940
rvNvdGFm,mk,HTC,0.080357959180123,1985,79,-1905
lFlUstHL,mk,CTS,0.84782243645122,1986,36,-1949
,zf,HTC,0.046796036093542,1987,23,-1963
DEdJvFQN,mk,TUW,0.624509038162816,1988,8,-1979
ybnyTcbU,ac,HTC,0.164240650491107,1989,23,-1965
NQiIIckT,mk,HTC,0.448461346272134,1990,82,-1907
rwIimngP,mk,CTS,0.990020926116689,1991,8,-1982
ycHwSByL,ac,HTC,0.56120954719837,1992,44,-1947
CKJhlmgP,em,HTC,0.583366451458593,1993,67,-1925
nCtMwrfV,zf,TUW,0.673652739221253,1994,10,-1983
VeRBbllu,mk,TUW,0.384122747398981,1995,98,-1896
EaXsCXju,mk,HTC,0.982120401181451,1996,91,-1904
AhyThJOi,mk,TUW,0.920265733288252,1997,70,-1926
nzOMcUrT,ac,CTS,0.417679574220261,1998,92,-1905
amTIHdKd,em,CTS,0.927731909260349,1999,72,-1926
ngcbwTXz,em,HTC,0.048670492492913,2000,76,-1923
axWHzAVX,zf,CTS,0.832133336642521,2001,16,-1984
yXOtKZMf,em,TUW,0.510524987853414,2002,43,-1958
yIhehiHu,zf,TUW,0.905383511380928,2003,64,-1938
APydISgt,ac,HTC,0.245464482704023,2004,50,-1953
BixbaDnq,em,TUW,0.790629914902108,2005,3,-2001
lEDUZbcb,mk,HTC,0.554046650570662,2006,14,-1991
lrARpiCH,ac,TUW,0.321777954141579,2007,61,-1945
mMubEvgA,mk,TUW,0.088014604001442,2008,16,-1991
UwmPYExD,ac,TUW,0.932749932438201,2009,12,-1996
PjuqNoLR,em,TUW,0.554255661776882,2010,62,-1947
gMIMkUDC,mk,HTC,0.789623889021159,2011,33,-1977
ViBvwGyo,ac,CTS,0.954978610596783,2012,67,-1944
ZIzkbIsr,mk,TUW,0.072421883230535,2013,93,-1919
,em,HTC,0.557552027803425,2014,44,-1969
ziTlIZYF,ac,HTC,0.783981232984141,2015,28,-1986
dtxGugZw,mk,CTS,0.282169977656781,2016,14,-2001
ktHXCFXM,em,TUW,0.935659367308266,2017,27,-1989
JDIuZfPj,mk,CTS,0.792172406304905,2018,42,-1975
nTevUuZh,zf,HTC,0.856000436935664,2019,61,-1957
kLzmHBVq,em,HTC,0.031188347573217,2020,80,-1939
zMBGYWRv,ac,CTS,0.17205870914059,2021,86,-1934
SJMJVfla,ac,TUW,0.72756614427732,2022,20,-2001
DEBdOgyJ,em,HTC,0.431255777942819,2023,67,-1955
vjVGhgxA,ac,CTS,0.425337688953567,2024,22,-2001
nHXJgDfF,zf,CTS,0.021076334932044,2025,18,-2006
LSPUSIUP,mk,HTC,0.695193355747128,2026,17,-2008
gmpSANbr,zf,TUW,0.507042252523089,2027,89,-1937
LIdamsaq,em,HTC,0.820990338355996,2028,25,-2002
adAQeAbU,mk,CTS,0.271975239871046,2029,60,-1968
miAvcnPg,em,TUW,0.698698767468755,2030,96,-1933
dMuMAFuG,zf,TUW,0.449145183739076,2031,25,-2005
dCQmdORr,ac,HTC,0.588925369670141,2032,51,-1980
vRpclUJI,mk,CTS,0.122894231028031,2033,35,-1997
bloZiKnp,em,HTC,0.992770356705477,2034,60,-1973
kDClFrLe,em,TUW,0.748809626766674,2035,74,-1960
hbmPpywT,zf,HTC,0.391376612337229,2036,26,-2009
daFtqJNW,em,CTS,0.249461542377675,2037,22,-2014
,mk,TUW,0.451780970493525,2038,86,-1951
casweKMP,ac,HTC,0.727735387230628,2039,96,-1942
AYThDhFB,em,CTS,0.555932276529502,2040,1,-2038
PkQwfCJn,em,HTC,0.349280127496034,2041,99,-1941
NVWpqYTR,ac,TUW,0.609766411699126,2042,13,-2028
AojsnOTv,em,TUW,0.063487796909305,2043,21,-2021
BvfeozCr,em,HTC,0.25835786415645,2044,98,-1945
wGplwBco,em,TUW,0.008849961418516,2045,81,-1963
tmqfXeNI,ac,HTC,0.15822390235243,2046,69,-1976
mhXvJKrR,mk,TUW,0.864415674029559,2047,2,-2044
ZdWGpStD,zf,CTS,0.502744451106432,2048,6,-2041
YWtZJYPM,zf,CTS,0.672801131897214,2049,25,-2023
nsfaEERL,mk,TUW,0.522298440525877,2050,95,-1954
vPqrVZCq,zf,TUW,0.506265312334836,2051,33,-2017
gLSYIKqT,zf,HTC,0.989712438523669,2052,51,-2000
JnPRsozI,ac,HTC,0.058426767681907,2053,78,-1974
QCxvJOQv,ac,CTS,0.015667094798851,2054,18,-2035
LBJwVpXa,mk,CTS,0.188906252443943,2055,28,-2026
BSeFHSjT,em,TUW,0.779625663617227,2056,66,-1989
iCiZsODy,ac,CTS,0.34391319248265,2057,36,-2020
OWTWLWWI,mk,CTS,0.04299603697657,2058,81,-1976
wxAjrWSQ,em,TUW,0.715957870583529,2059,11,-2047
,zf,TUW,0.024905056828086,2060,85,-1974
oASZQyay,zf,HTC,0.973651535832448,2061,20,-2040
OFcKlxyj,em,HTC,0.971996336579566,2062,95,-1966
AozFhZAk,mk,TUW,0.638267859779071,2063,57,-2005
oePPEnRc,zf,HTC,0.923950801034942,2064,55,-2008
IyhoEMuL,mk,CTS,0.674750967782642,2065,21,-2043
JYpifIvD,zf,CTS,0.430242950725393,2066,18,-2047
mzDeRXHg,mk,HTC,0.266542907719941,2067,58,-2008
fzVxXKsq,em,CTS,0.594041596698599,2068,89,-1978
wmBYuNZD,zf,HTC,0.324272341004433,2069,8,-2060
qCYQxhTv,zf,CTS,0.156923027007632,2070,83,-1986
oaEjvkoO,em,HTC,0.244129704246966,2071,98,-1972
nyzWFrEk,mk,CTS,0.632790787600296,2072,61,-2010
OkKQXrKP,ac,TUW,0.411787980157151,2073,33,-2039
kzofOAVC,mk,CTS,0.69908603323377,2074,36,-2037
KVIsopPu,em,CTS,0.525726271696687,2075,99,-1975
kUVufEOl,mk,HTC,0.288826123437183,2076,73,-2002
YMvYCcrY,em,HTC,0.1853959655509,2077,61,-2015
LOLNSKLc,mk,HTC,0.365338013436523,2078,27,-2050
nitziGwy,ac,CTS,0.908195812654856,2079,85,-1993
yuSfntIy,ac,CTS,0.858010541278557,2080,29,-2050
HWdQlIck,zf,HTC,0.503043816048166,2081,48,-2032
UAbtXPGs,em,TUW,0.031288483794687,2082,66,-2015
JFvAKbaF,zf,TUW,0.692341467927433,2083,11,-2071
peBgznbg,em,TUW,0.001858457714088,2084,52,-2031
SAOPwDLh,mk,HTC,0.628817917245776,2085,22,-2062
GBzGECjw,mk,TUW,0.423585977005473,2086,96,-1989
LBDpvpro,mk,HTC,0.688439001996581,2087,90,-1996
CJbhFCJG,ac,TUW,0.085480587577959,2088,62,-2025
bvVIjtRg,zf,TUW,0.407585214682348,2089,20,-2068
,ac,HTC,0.35540403451138,2090,48,-2041
OdNgPQak,ac,TUW,0.99930048858223,2091,51,-2039
ywMJYLoC,mk,TUW,0.765683785751536,2092,91,-2000
viJtNJUY,mk,TUW,0.111576325650639,2093,1,-2091
IOZOdFYS,em,TUW,0.469438494745828,2094,45,-2048
gZcNSNId,zf,TUW,0.718156851415505,2095,41,-2053
inoHOhTP,ac,HTC,0.850006467513098,2096,41,-2054
TFWLHqnH,ac,HTC,0.525916289479424,2097,12,-2084
,ac,HTC,0.73647606843915,2098,60,-2037
,zf,TUW,0.500961946998189,2099,63,-2035
BnDPLCIL,zf,HTC,0.681781092297274,2100,5,-2094
gngqekcm,ac,CTS,0.97550408286911,2101,26,-2074
,ac,TUW,0.756493451950212,2102,33,-2068
GdmOGAls,ac,HTC,0.642625278682351,2103,87,-2015
lmKfYajM,zf,TUW,0.503489250588537,2104,23,-2080
cPVTFmwB,zf,CTS,0.334053995500074,2105,99,-2005
fobBAbQZ,em,HTC,0.646844660935424,2106,60,-2045
BoupMjsK,zf,CTS,0.313440075034998,2107,1,-2105
WWXcoJGa,zf,CTS,0.848736331469534,2108,77,-2030
OQjdhOPt,ac,CTS,0.09614170671057,2109,22,-2086
stdtVarp,mk,HTC,0.566905220974084,2110,63,-2046
VzfqrLJm,ac,TUW,0.351650427785466,2111,70,-2040
giAGQmxV,em,CTS,0.970738449798527,2112,98,-2013
MSykttUI,em,CTS,0.846445256137578,2113,41,-2071
GFEsfvIY,zf,CTS,0.336083956345445,2114,89,-2024
MiltkSCN,em,TUW,0.62070635180536,2115,5,-2109
,em,HTC,0.316286367420838,2116,81,-2034
pVCMCrtf,mk,CTS,0.415161341052117,2117,5,-2111
apeMqPWA,em,CTS,0.168160220466269,2118,21,-2096
ftohUtvr,zf,CTS,0.679237108155674,2119,5,-2113
FWPDwIWh,mk,CTS,0.158781570526851,2120,19,-2100
lJQihWlD,em,CTS,0.258228797496671,2121,83,-2037
lxMcEdiE,mk,TUW,0.289624122078935,2122,4,-2117
LGWIFGOx,em,TUW,0.516668584518151,2123,51,-2071
wiswSVNP,mk,CTS,0.715807487397377,2124,41,-2082
kylgeLKq,em,HTC,0.257013059469937,2125,32,-2092
,zf,TUW,0.006360122463958,2126,53,-2072
,zf,TUW,0.126794187950962,2127,53,-2073
lCYCmzrW,ac,CTS,0.874708211677693,2128,55,-2072
oyXXsfaL,zf,TUW,0.291957756915434,2129,51,-2077
Jbddoqzh,mk,CTS,0.078087309833142,2130,73,-2056
AxeqEmbs,em,HTC,0.538903137829728,2131,75,-2055
IpKIPJyZ,mk,CTS,0.90920600635828,2132,72,-2059
qwUzhZzQ,em,CTS,0.17196891366637,2133,59,-2073
ZTSTPpky,zf,HTC,0.407468314634507,2134,26,-2107
vHXQtvZu,ac,HTC,0.32199773881554,2135,44,-2090
rBujgDbJ,ac,HTC,0.226960565840123,2136,5,-2130
nHDAblEg,mk,TUW,0.76648593368086,2137,25,-2111
LdeOvmYB,zf,TUW,0.252447880936504,2138,62,-2075
GplZNzuS,zf,TUW,0.776116646218271,2139,75,-2063
QoKAcJPh,mk,TUW,0.067030142522425,2140,93,-2046
XHQPlusv,ac,CTS,0.666081773428306,2141,21,-2119
CONeyckk,mk,TUW,0.177667359614357,2142,89,-2052
zxyiWpUy,em,CTS,0.646687376661317,2143,3,-2139
,mk,HTC,0.042588957029057,2144,28,-2115
mDYfEhok,mk,TUW,0.560123276628253,2145,49,-2095
sHiOpOLX,mk,CTS,0.951427735293492,2146,61,-2084
BgimNjov,ac,TUW,0.958412776124875,2147,79,-2067
eRYuYnCH,ac,CTS,0.136898094309159,2148,51,-2096
mRiZeKKB,em,HTC,0.376592842110914,2149,79,-2069
NMvvLxml,em,CTS,0.297525116920587,2150,32,-2117
CzvPWoHg,em,HTC,0.138527637204197,2151,25,-2125
ztSZAHJt,zf,CTS,0.77120047899254,2152,17,-2134
dPtKdokd,mk,CTS,0.072513711260479,2153,11,-2141
zFRrUXxv,ac,CTS,0.60204754509091,2154,63,-2090
LavaSofD,mk,CTS,0.127634774321263,2155,46,-2108
SkkkpIyd,em,HTC,0.312321393670243,2156,59,-2096
,ac,HTC,0.831961442015352,2157,16,-2140
bvWBhrhq,zf,TUW,0.149383806038936,2158,41,-2116
KGBmETQO,em,CTS,0.355901947643009,2159,83,-2075
qYpJGkgh,ac,HTC,0.729842529043163,2160,9,-2150
usWNzADf,zf,CTS,0.664840749999128,2161,29,-2131
vqJdqOYb,ac,HTC,0.55976050727933,2162,71,-2090
zsBllWEO,mk,TUW,0.803415777288177,2163,84,-2078
mMIwKtFo,ac,HTC,0.664314803736358,2164,83,-2080
tJFgBSoi,zf,TUW,0.081370118783014,2165,83,-2081
MYKtvnGF,mk,CTS,0.36845749633593,2166,21,-2144
IZosnAbg,zf,TUW,0.366304242222505,2167,52,-2114
,em,CTS,0.521432504029031,2168,3,-2164
rdlAkRgK,em,HTC,0.321545839958483,2169,66,-2102
WeYynJwV,em,CTS,0.312033618048813,2170,63,-2106
RXemWYvF,mk,CTS,0.815175858332088,2171,41,-2129
rIKrqRHK,ac,TUW,0.126554503274116,2172,30,-2141
VoKNWjec,ac,HTC,0.9034231012544,2173,14,-2158
UOBfyoDg,mk,HTC,0.624873662527035,2174,35,-2138
QvECJvPK,zf,HTC,0.792083957464295,2175,38,-2136
,zf,CTS,0.76825282817229,2176,25,-2150
ewdAzEkw,em,CTS,0.732380720791286,2177,69,-2107
fiiLaHhP,ac,HTC,0.093893671386094,2178,72,-2105
RgpqKCdR,ac,HTC,0.958728063248583,2179,68,-2110
IbrVUkNG,ac,CTS,0.449299100904546,2180,24,-2155
qTcjpMxm,zf,TUW,0.356674570198239,2181,41,-2139
LRVkztXV,zf,TUW,0.998605574335246,2182,85,-2096
dEOsGEds,ac,CTS,0.076765588120892,2183,72,-2110
XQWrWjLJ,mk,TUW,0.200672230621421,2184,98,-2085
,mk,HTC,0.831417221144559,2185,65,-2119
tcrGSvnX,zf,HTC,0.474023964169883,2186,46,-2139
voApoiMm,zf,CTS,0.673396938509041,2187,20,-2166
vLKXwOKl,em,CTS,0.47275202313962,2188,57,-2130
VRzaObsI,em,CTS,0.027259929884813,2189,11,-2177
LzotzGwN,zf,TUW,0.213357933370088,2190,75,-2114
cWhbnScr,zf,CTS,0.164162923044814,2191,29,-2161
AqoUNOWD,mk,TUW,0.535971393036409,2192,32,-2159
qkQxxKvs,zf,TUW,0.028706445859504,2193,15,-2177
SFvSBhnF,zf,HTC,0.290842135549604,2194,87,-2106
rWHJaFOx,ac,HTC,0.843275389524591,2195,50,-2144
eqImAGDe,zf,HTC,0.105210993441385,2196,61,-2134
gdgBSHDH,zf,TUW,0.164237079053042,2197,17,-2179
wfqgEAdZ,zf,TUW,0.097278456715087,2198,73,-2124
uShofzIw,em,HTC,0.8275759195334,2199,22,-2176
,em,HTC,0.051507328896594,2200,78,-2121
ZrjEfPDD,zf,HTC,0.142568551792134,2201,65,-2135
dsgAYdmv,em,TUW,0.641461093209618,2202,92,-2109
InxwGLFJ,em,HTC,0.352430160403071,2203,5,-2197
jGicbjcw,mk,TUW,0.37420516869826,2204,34,-2169
eoziVUHZ,ac,TUW,0.983930522329223,2205,15,-2189
EEWRWlOq,mk,HTC,0.19270752229531,2206,80,-2125
cVoYfTkY,mk,TUW,0.339918972818893,2207,59,-2147
DwZyJOXM,ac,HTC,0.849321674574759,2208,9,-2198
CwbsCDXF,mk,HTC,0.089322931186057,2209,37,-2171
qjCjKiTf,mk,CTS,0.269349348121661,2210,19,-2190
cRJQULKS,mk,CTS,0.34256686224674,2211,62,-2148
ZmmJsRnZ,em,CTS,0.143756377764652,2212,46,-2165
eiYJpYgs,zf,HTC,0.232254880587948,2213,59,-2153
,zf,HTC,0.636285681174179,2214,77,-2136
XKikaAXx,ac,TUW,0.626826347182232,2215,50,-2164
AbwdJkum,mk,CTS,0.985803324231035,2216,96,-2119
KfjqUDZg,mk,TUW,0.931627433898527,2217,6,-2210
tsYblSWT,zf,HTC,0.687755787396084,2218,50,-2167
xWZoXBhE,zf,HTC,0.511532870757324,2219,37,-2181
krAHKCRe,ac,HTC,0.03692481874353,2220,17,-2202
hXhMMYUI,em,HTC,0.717560837933211,2221,73,-2147
GEdNKOYO,mk,TUW,0.853638586589257,2222,2,-2219
IuOqRFtG,zf,TUW,0.786130271700727,2223,6,-2216
MTFPkaIH,zf,HTC,0.384818801925366,2224,19,-2204
MpHkArOE,em,TUW,0.008428666546854,2225,46,-2178
chgFehKI,ac,CTS,0.607792549888213,2226,98,-2127
LSOTJkOb,ac,CTS,0.5258243007611,2227,17,-2209
WNHGJKBo,ac,HTC,0.297135785138836,2228,90,-2137
NHYgdOZz,zf,TUW,0.735560175997971,2229,21,-2207
,ac,TUW,0.19270322447744,2230,15,-2214
hpEjgqrf,em,HTC,0.119266462812149,2231,46,-2184
KsABaiXy,mk,TUW,0.712115680614246,2232,21,-2210
thJacXHF,zf,TUW,0.141274455695117,2233,33,-2199
rXoNILwS,em,CTS,0.834115609008117,2234,67,-2166
mrEYtyXI,mk,TUW,0.398343584095268,2235,24,-2210
ZiaAjrio,mk,HTC,0.586846433770241,2236,88,-2147
khhEnrbO,em,HTC,0.774815127128135,2237,56,-2180
fBFnBBss,zf,HTC,0.415636247447888,2238,97,-2140
VGrjehFq,ac,HTC,0.618996584851468,2239,18,-2220
WhTzwIcJ,em,CTS,0.219160804849159,2240,71,-2168
TMcnCKKf,ac,CTS,0.674561382950649,2241,17,-2223
QTiLoiCR,em,TUW,0.173100090125992,2242,62,-2179
aIyrxIGA,mk,TUW,0.86161807106188,2243,49,-2193
MdXKGSzh,zf,TUW,0.702233412273378,2244,97,-2146
eBwgEEtF,mk,TUW,0.001682743565341,2245,26,-2218
,ac,HTC,0.321020061301693,2246,18,-2227
,zf,CTS,0.448363177157412,2247,26,-2220
uMwJqXdu,zf,HTC,0.514440622041209,2248,79,-2168
SllCesLa,mk,HTC,0.715985063448537,2249,9,-2239
xogMaoRD,ac,TUW,0.30435009523853,2250,8,-2241
RMWRCmiH,mk,TUW,0.453993547086908,2251,92,-2158
maDIyMiW,ac,CTS,0.747258305441705,2252,57,-2194
hPkepEeG,zf,TUW,0.923717032813936,2253,66,-2186
wquOhVVJ,ac,TUW,0.171460296437284,2254,75,-2178
VmGyVAvd,em,TUW,0.765532392699838,2255,56,-2198
SvsaKfoG,ac,CTS,0.067321020529695,2256,42,-2213
qzohJaqw,em,TUW,0.228903126641639,2257,92,-2164
EfVCmJEK,zf,CTS,0.053739719683074,2258,6,-2251
SSNDgdCH,zf,HTC,0.740207085986055,2259,5,-2253
FtpDKBla,mk,TUW,0.489477086849418,2260,45,-2214
yqzYiYOZ,em,TUW,0.19640300645774,2261,0,-2260
YOdFWSQh,mk,CTS,0.563959877454032,2262,61,-2200
JYLKUtNI,zf,CTS,0.678997415766303,2263,0,-2262
,mk,CTS,0.517227236215041,2264,50,-2213
GdAVRLXz,zf,CTS,0.076968632845922,2265,13,-2251
oWMCAFYm,ac,TUW,0.481986269141578,2266,39,-2226
lJrAmaeQ,zf,TUW,0.249365151962503,2267,66,-2200
OjbsBcCj,em,HTC,0.741256448546646,2268,72,-2195
KyELroTS,mk,HTC,0.314803722397441,2269,75,-2193
MuTkAykG,zf,HTC,0.961845263060351,2270,11,-2258
PxCEKrkI,mk,CTS,0.445897052477458,2271,36,-2234
vLnTzrKe,zf,CTS,0.484250901871225,2272,33,-2238
mZRsgRHf,ac,CTS,0.46416089262804,2273,86,-2186
GOStopXO,zf,CTS,0.607562616903686,2274,16,-2257
fwXkpywo,mk,CTS,0.87753561675609,2275,4,-2270
uNBpvyfl,ac,CTS,0.691912037434032,2276,3,-2272
QieTDQBP,zf,TUW,0.123380958028721,2277,90,-2186
jVdHqqPO,mk,TUW,0.846484020785755,2278,33,-2244
,ac,TUW,0.877730058766982,2279,13,-2265
nghBatyh,ac,HTC,0.654793282369175,2280,21,-2258
EYjfbqao,mk,HTC,0.88638797546502,2281,30,-2250
gZNKdttE,zf,TUW,0.38838939114871,2282,56,-2225
XBhxvQHi,ac,HTC,0.883863549027459,2283,31,-2251
gpHvmpPt,mk,TUW,0.815635836665972,2284,3,-2280
LpEFdGVt,zf,CTS,0.332444200978206,2285,45,-2239
GxEQxAgE,ac,HTC,0.180386687682843,2286,50,-2235
cboaHDNg,ac,CTS,0.624269860263289,2287,48,-2238
GibZAgWM,zf,CTS,0.349559585507381,2288,15,-2272
rCvLaNSk,ac,CTS,0.670978243508255,2289,82,-2206
OCtSZwyI,em,TUW,0.994732117011925,2290,96,-2193
FkjYNtNU,ac,HTC,0.829628995361899,2291,90,-2200
kuNAsyBQ,zf,HTC,0.178842789052477,2292,89,-2202
hRqsUMLC,mk,TUW,0.025867913804015,2293,43,-2249
GykhJfgj,mk,TUW,0.521654715458543,2294,99,-2194
bjYOVcGY,ac,TUW,0.952544164927342,2295,14,-2280
JImaHPps,zf,HTC,0.37665022982064,2296,77,-2218
MXhleGVd,ac,HTC,0.453295624958643,2297,49,-2247
dLLlkaNp,mk,CTS,0.94640366652818,2298,14,-2283
,em,HTC,0.525702183654154,2299,31,-2267
exUQWgJV,em,TUW,0.77554441588261,2300,73,-2226
EybCcJSI,mk,CTS,0.322832841552569,2301,49,-2251
HJUpmLNL,zf,TUW,0.330487806172885,2302,49,-2252
OTPgFHEB,em,TUW,0.46654262107443,2303,62,-2240
XWIapERK,ac,HTC,0.513775481853967,2304,42,-2261
vIBsmPfG,em,TUW,0.47123224673593,2305,51,-2253
gGRsLTdA,zf,CTS,0.496437046905526,2306,99,-2206
XqpsPWxs,zf,CTS,0.684912409927227,2307,42,-2264
,em,TUW,0.884143482550696,2308,53,-2254
ZzwYKHsS,mk,TUW,0.343013688217114,2309,43,-2265
EJgrREwY,ac,CTS,0.536469225817617,2310,48,-2261
wpjsqlun,em,CTS,0.851107104913256,2311,99,-2211
OjEVPnfH,mk,CTS,0.993390857291803,2312,1,-2310
wsBOtPDA,mk,CTS,0.234396802108077,2313,19,-2293
HMMXvZdu,em,CTS,0.592724174400631,2314,21,-2292
cRREVgfT,mk,CTS,0.961405151841169,2315,33,-2281
UUASNiMd,mk,TUW,0.579199524390348,2316,24,-2291
WckQjbIA,mk,TUW,0.258647319864199,2317,40,-2276
,ac,CTS,0.697884214194117,2318,20,-2297
auEPFRjX,mk,TUW,0.64640202038997,2319,47,-2271
pJATsBoA,mk,HTC,0.967981772365268,2320,40,-2279
dmXKTbKe,em,HTC,0.28215495202555,2321,38,-2282
JxXbLddA,mk,TUW,0.833737226293268,2322,84,-2237
knqSpcwj,ac,CTS,0.990773816566421,2323,54,-2268
ZoqgZLfv,mk,HTC,0.485502811133104,2324,77,-2246
evSmLMsL,mk,CTS,0.665819879034208,2325,85,-2239
WgAEvwuO,ac,CTS,0.175842290845264,2326,43,-2282
KFtDyFqR,zf,CTS,0.127189648318469,2327,98,-2228
iQfKFgxF,zf,CTS,0.255260609675217,2328,26,-2301
,em,TUW,0.137950831606485,2329,29,-2299
icXXwAhI,zf,CTS,0.105043833102697,2330,79,-2250
nkmhNkMq,ac,TUW,0.771517701401321,2331,14,-2316
MabJrGny,ac,TUW,0.937904972847537,2332,59,-2272
bXMisuMu,zf,HTC,0.570618862688109,2333,82,-2250
oBBHjCWp,ac,TUW,0.463820847096391,2334,88,-2245
vZyZPThH,mk,HTC,0.320254229913145,2335,51,-2283
urhkgVnE,ac,CTS,0.960116723697894,2336,45,-2290
qjiXcYMK,em,CTS,0.111740160406311,2337,65,-2271
eykVSyDf,zf,CTS,0.707400089229342,2338,47,-2290
qbYVoMNr,em,HTC,0.520956957161457,2339,40,-2298
,ac,HTC,0.595033252440591,2340,67,-2272
pznYvZOc,ac,TUW,0.278625384075476,2341,43,-2297
