linie,richtung,betriebsdatum,fahrzeug,kurs,seq_von,halt_diva_von,halt_punkt_diva_von,halt_kurz_von1,datum_von,soll_an_von,ist_an_von,soll_ab_von,ist_ab_von,seq_nach,halt_diva_nach,halt_punkt_diva_nach,halt_kurz_nach1,datum_nach,soll_an_nach,ist_an_nach1,soll_ab_nach,ist_ab_nach,fahrt_id,fahrweg_id,fw_no,fw_typ,fw_kurz,fw_lang,umlauf_von,halt_id_von,halt_id_nach,halt_punkt_id_von,halt_punkt_id_nach
2,1,15.01.17,3004,5,5,1364,0,KAPP,15.01.17,31236,31236,31248,31250,6,883,0,FREI,15.01.17,31308,31308,31326,31322,8511,42738,1,1,1,FARB - BTIE,135232,2244,2253,10576,5122
2,1,15.01.17,3004,5,4,1026,0,GRIM,15.01.17,31152,31159,31164,31171,5,1364,0,KAPP,15.01.17,31236,31236,31248,31250,8511,42738,1,1,1,FARB - BTIE,135232,2770,2244,10571,10576
2,1,15.01.17,3004,5,3,1570,0,LIND,15.01.17,31086,31097,31104,31108,4,1026,0,GRIM,15.01.17,31152,31159,31164,31171,8511,42738,1,1,1,FARB - BTIE,135232,2535,2770,10537,10571
2,1,15.01.17,3004,5,2,137,0,BACH,15.01.17,31032,31042,31044,31052,3,1570,0,LIND,15.01.17,31086,31097,31104,31108,8511,42738,1,1,1,FARB - BTIE,135232,2818,2535,12583,10537
2,1,15.01.17,3004,5,1,821,0,FARB,15.01.17,30990,30988,30990,30988,2,137,0,BACH,15.01.17,31032,31042,31044,31052,8511,42738,1,1,1,FARB - BTIE,135232,1310,2818,10578,12583
2,1,15.01.17,3004,5,16,601,0,BOES,15.01.17,46572,46577,46584,46587,17,615,0,BURK,15.01.17,46674,46660,46692,46679,8517,42738,1,1,1,FARB - BTIE,135232,2228,2590,12823,12843
2,1,15.01.17,3004,5,15,1861,0,PARA,15.01.17,46500,46511,46524,46531,16,601,0,BOES,15.01.17,46572,46577,46584,46587,8517,42738,1,1,1,FARB - BTIE,135232,1528,2228,12584,12823
2,1,15.01.17,3004,5,14,2396,0,SIHS,15.01.17,46404,46415,46422,46434,15,1861,0,PARA,15.01.17,46500,46511,46524,46531,8517,42738,1,1,1,FARB - BTIE,135232,2657,1528,10574,12584
2,1,15.01.17,3004,5,13,2556,0,STAU,15.01.17,46230,46272,46320,46319,14,2396,0,SIHS,15.01.17,46404,46415,46422,46434,8517,42738,1,1,1,FARB - BTIE,135232,1502,2657,10622,10574
2,1,15.01.17,3004,5,12,478,0,BEZI,15.01.17,46134,46196,46152,46208,13,2556,0,STAU,15.01.17,46230,46272,46320,46319,8517,42738,1,1,1,FARB - BTIE,135232,1306,1502,12780,10622
2,1,15.01.17,3004,5,11,1357,0,KALK,15.01.17,46050,46095,46068,46136,12,478,0,BEZI,15.01.17,46134,46196,46152,46208,8517,42738,1,1,1,FARB - BTIE,135232,1906,1306,10760,12780
2,1,15.01.17,3004,5,10,1579,0,LOCH,15.01.17,45966,46016,45984,46034,11,1357,0,KALK,15.01.17,46050,46095,46068,46136,8517,42738,1,1,1,FARB - BTIE,135232,2248,1906,10559,10760
2,1,15.01.17,3004,5,9,3019,0,ZYPR,15.01.17,45912,45957,45924,45969,10,1579,0,LOCH,15.01.17,45966,46016,45984,46034,8517,42738,1,1,1,FARB - BTIE,135232,2250,2248,10570,10559
2,1,15.01.17,3004,5,8,48,0,ALBP,15.01.17,45834,45855,45858,45899,9,3019,0,ZYPR,15.01.17,45912,45957,45924,45969,8517,42738,1,1,1,FARB - BTIE,135232,1535,2250,12463,10570
2,1,15.01.17,3004,5,7,1548,0,LETG,15.01.17,45744,45766,45762,45777,8,48,0,ALBP,15.01.17,45834,45855,45858,45899,8517,42738,1,1,1,FARB - BTIE,135232,2245,1535,10550,12463
2,1,15.01.17,3004,5,6,883,0,FREI,15.01.17,45678,45700,45696,45715,7,1548,0,LETG,15.01.17,45744,45766,45762,45777,8517,42738,1,1,1,FARB - BTIE,135232,2253,2245,5122,10550
2,1,15.01.17,3004,5,5,1364,0,KAPP,15.01.17,45606,45621,45618,45634,6,883,0,FREI,15.01.17,45678,45700,45696,45715,8517,42738,1,1,1,FARB - BTIE,135232,2244,2253,10576,5122
2,1,15.01.17,3004,5,4,1026,0,GRIM,15.01.17,45522,45530,45534,45546,5,1364,0,KAPP,15.01.17,45606,45621,45618,45634,8517,42738,1,1,1,FARB - BTIE,135232,2770,2244,10571,10576
2,1,15.01.17,3004,5,3,1570,0,LIND,15.01.17,45456,45447,45474,45464,4,1026,0,GRIM,15.01.17,45522,45530,45534,45546,8517,42738,1,1,1,FARB - BTIE,135232,2535,2770,10537,10571
2,1,15.01.17,3004,5,2,137,0,BACH,15.01.17,45402,45395,45414,45406,3,1570,0,LIND,15.01.17,45456,45447,45474,45464,8517,42738,1,1,1,FARB - BTIE,135232,2818,2535,12583,10537
2,1,15.01.17,3004,5,1,821,0,FARB,15.01.17,45360,45348,45360,45348,2,137,0,BACH,15.01.17,45402,45395,45414,45406,8517,42738,1,1,1,FARB - BTIE,135232,1310,2818,10578,12583
2,1,15.01.17,3004,5,24,2907,0,WILD,15.01.17,47202,47191,47214,47204,25,3041,0,BTIE,15.01.17,47286,47272,47286,47644,8517,42738,1,1,1,FARB - BTIE,135232,2651,2788,10566,12775
2,1,15.01.17,3004,5,23,917,0,FROE,15.01.17,47148,47145,47160,47155,24,2907,0,WILD,15.01.17,47202,47191,47214,47204,8517,42738,1,1,1,FARB - BTIE,135232,2680,2651,10545,10566
2,1,15.01.17,3004,5,22,1286,0,HOES,15.01.17,47070,47058,47088,47074,23,917,0,FROE,15.01.17,47148,47145,47160,47155,8517,42738,1,1,1,FARB - BTIE,135232,2615,2680,5964,10545
2,1,15.01.17,3004,5,21,832,0,FELD,15.01.17,47010,47000,47022,47014,22,1286,0,HOES,15.01.17,47070,47058,47088,47074,8517,42738,1,1,1,FARB - BTIE,135232,2689,2615,10560,5964
2,1,15.01.17,3004,5,20,1456,0,KRES,15.01.17,46938,46938,46950,46954,21,832,0,FELD,15.01.17,47010,47000,47022,47014,8517,42738,1,1,1,FARB - BTIE,135232,2612,2689,10577,10560
2,1,15.01.17,3004,5,19,1845,0,OPER,15.01.17,46872,46871,46890,46895,20,1456,0,KRES,15.01.17,46938,46938,46950,46954,8517,42738,1,1,1,FARB - BTIE,135232,2104,2612,10538,10577
2,1,15.01.17,3004,5,18,440,0,BELL,15.01.17,46770,46758,46800,46780,19,1845,0,OPER,15.01.17,46872,46871,46890,46895,8517,42738,1,1,1,FARB - BTIE,135232,1565,2104,12485,10538
2,1,15.01.17,3004,5,17,615,0,BURK,15.01.17,46674,46660,46692,46679,18,440,0,BELL,15.01.17,46770,46758,46800,46780,8517,42738,1,1,1,FARB - BTIE,135232,2590,1565,12843,12485
2,1,15.01.17,3011,9,24,2907,0,WILD,15.01.17,39402,39376,39414,39387,25,3041,0,BTIE,15.01.17,39486,39444,39486,39853,7916,42738,1,1,1,FARB - BTIE,136585,2651,2788,10566,12775
2,1,15.01.17,3011,9,23,917,0,FROE,15.01.17,39348,39329,39360,39342,24,2907,0,WILD,15.01.17,39402,39376,39414,39387,7916,42738,1,1,1,FARB - BTIE,136585,2680,2651,10545,10566
2,1,15.01.17,3011,9,22,1286,0,HOES,15.01.17,39270,39256,39288,39269,23,917,0,FROE,15.01.17,39348,39329,39360,39342,7916,42738,1,1,1,FARB - BTIE,136585,2615,2680,5964,10545
2,1,15.01.17,3011,9,21,832,0,FELD,15.01.17,39210,39205,39222,39214,22,1286,0,HOES,15.01.17,39270,39256,39288,39269,7916,42738,1,1,1,FARB - BTIE,136585,2689,2615,10560,5964
2,1,15.01.17,3011,9,20,1456,0,KRES,15.01.17,39138,39144,39150,39156,21,832,0,FELD,15.01.17,39210,39205,39222,39214,7916,42738,1,1,1,FARB - BTIE,136585,2612,2689,10577,10560
2,1,15.01.17,3011,9,19,1845,0,OPER,15.01.17,39072,39079,39090,39094,20,1456,0,KRES,15.01.17,39138,39144,39150,39156,7916,42738,1,1,1,FARB - BTIE,136585,2104,2612,10538,10577
2,1,15.01.17,3011,9,18,440,0,BELL,15.01.17,38970,38974,39000,39001,19,1845,0,OPER,15.01.17,39072,39079,39090,39094,7916,42738,1,1,1,FARB - BTIE,136585,1565,2104,12485,10538
2,1,15.01.17,3011,9,17,615,0,BURK,15.01.17,38874,38837,38892,38879,18,440,0,BELL,15.01.17,38970,38974,39000,39001,7916,42738,1,1,1,FARB - BTIE,136585,2590,1565,12843,12485
2,1,15.01.17,3011,9,16,601,0,BOES,15.01.17,38772,38756,38784,38760,17,615,0,BURK,15.01.17,38874,38837,38892,38879,7916,42738,1,1,1,FARB - BTIE,136585,2228,2590,12823,12843
2,1,15.01.17,3011,9,15,1861,0,PARA,15.01.17,38700,38667,38724,38717,16,601,0,BOES,15.01.17,38772,38756,38784,38760,7916,42738,1,1,1,FARB - BTIE,136585,1528,2228,12584,12823
2,1,15.01.17,3011,9,14,2396,0,SIHS,15.01.17,38604,38584,38622,38594,15,1861,0,PARA,15.01.17,38700,38667,38724,38717,7916,42738,1,1,1,FARB - BTIE,136585,2657,1528,10574,12584
2,1,15.01.17,3011,9,13,2556,0,STAU,15.01.17,38430,38372,38520,38508,14,2396,0,SIHS,15.01.17,38604,38584,38622,38594,7916,42738,1,1,1,FARB - BTIE,136585,1502,2657,10622,10574
2,1,15.01.17,3011,9,12,478,0,BEZI,15.01.17,38334,38291,38352,38303,13,2556,0,STAU,15.01.17,38430,38372,38520,38508,7916,42738,1,1,1,FARB - BTIE,136585,1306,1502,12780,10622
2,1,15.01.17,3011,9,11,1357,0,KALK,15.01.17,38250,38223,38268,38238,12,478,0,BEZI,15.01.17,38334,38291,38352,38303,7916,42738,1,1,1,FARB - BTIE,136585,1906,1306,10760,12780
2,1,15.01.17,3011,9,10,1579,0,LOCH,15.01.17,38166,38150,38184,38164,11,1357,0,KALK,15.01.17,38250,38223,38268,38238,7916,42738,1,1,1,FARB - BTIE,136585,2248,1906,10559,10760
2,1,15.01.17,3011,9,9,3019,0,ZYPR,15.01.17,38112,38100,38124,38111,10,1579,0,LOCH,15.01.17,38166,38150,38184,38164,7916,42738,1,1,1,FARB - BTIE,136585,2250,2248,10570,10559
2,1,15.01.17,3011,9,8,48,0,ALBP,15.01.17,38034,38025,38058,38050,9,3019,0,ZYPR,15.01.17,38112,38100,38124,38111,7916,42738,1,1,1,FARB - BTIE,136585,1535,2250,12463,10570
2,1,15.01.17,3011,9,7,1548,0,LETG,15.01.17,37944,37942,37962,37959,8,48,0,ALBP,15.01.17,38034,38025,38058,38050,7916,42738,1,1,1,FARB - BTIE,136585,2245,1535,10550,12463
2,1,15.01.17,3011,9,6,883,0,FREI,15.01.17,37878,37883,37896,37897,7,1548,0,LETG,15.01.17,37944,37942,37962,37959,7916,42738,1,1,1,FARB - BTIE,136585,2253,2245,5122,10550
2,1,15.01.17,3011,9,5,1364,0,KAPP,15.01.17,37806,37810,37818,37822,6,883,0,FREI,15.01.17,37878,37883,37896,37897,7916,42738,1,1,1,FARB - BTIE,136585,2244,2253,10576,5122
2,1,15.01.17,3011,9,4,1026,0,GRIM,15.01.17,37722,37739,37734,37753,5,1364,0,KAPP,15.01.17,37806,37810,37818,37822,7916,42738,1,1,1,FARB - BTIE,136585,2770,2244,10571,10576
2,1,15.01.17,3011,9,3,1570,0,LIND,15.01.17,37656,37683,37674,37699,4,1026,0,GRIM,15.01.17,37722,37739,37734,37753,7916,42738,1,1,1,FARB - BTIE,136585,2535,2770,10537,10571
2,1,15.01.17,3011,9,2,137,0,BACH,15.01.17,37602,37634,37614,37646,3,1570,0,LIND,15.01.17,37656,37683,37674,37699,7916,42738,1,1,1,FARB - BTIE,136585,2818,2535,12583,10537
2,1,15.01.17,3011,9,1,821,0,FARB,15.01.17,37560,37584,37560,37584,2,137,0,BACH,15.01.17,37602,37634,37614,37646,7916,42738,1,1,1,FARB - BTIE,136585,1310,2818,10578,12583
2,1,15.01.17,2059,2,24,2907,0,WILD,15.01.17,40602,40553,40614,40559,25,3041,0,BTIE,15.01.17,40686,40621,40686,41078,8430,42738,1,1,1,FARB - BTIE,136260,2651,2788,10566,12775
2,1,15.01.17,2059,2,23,917,0,FROE,15.01.17,40548,40504,40560,40513,24,2907,0,WILD,15.01.17,40602,40553,40614,40559,8430,42738,1,1,1,FARB - BTIE,136260,2680,2651,10545,10566
2,1,15.01.17,2059,2,22,1286,0,HOES,15.01.17,40470,40435,40488,40454,23,917,0,FROE,15.01.17,40548,40504,40560,40513,8430,42738,1,1,1,FARB - BTIE,136260,2615,2680,5964,10545
2,1,15.01.17,2059,2,21,832,0,FELD,15.01.17,40410,40381,40422,40389,22,1286,0,HOES,15.01.17,40470,40435,40488,40454,8430,42738,1,1,1,FARB - BTIE,136260,2689,2615,10560,5964
2,1,15.01.17,2059,2,20,1456,0,KRES,15.01.17,40338,40322,40350,40330,21,832,0,FELD,15.01.17,40410,40381,40422,40389,8430,42738,1,1,1,FARB - BTIE,136260,2612,2689,10577,10560
2,1,15.01.17,2059,2,19,1845,0,OPER,15.01.17,40272,40254,40290,40279,20,1456,0,KRES,15.01.17,40338,40322,40350,40330,8430,42738,1,1,1,FARB - BTIE,136260,2104,2612,10538,10577
2,1,15.01.17,2059,2,18,440,0,BELL,15.01.17,40170,40143,40200,40190,19,1845,0,OPER,15.01.17,40272,40254,40290,40279,8430,42738,1,1,1,FARB - BTIE,136260,1565,2104,12485,10538
2,1,15.01.17,2059,2,17,615,0,BURK,15.01.17,40074,40001,40092,40021,18,440,0,BELL,15.01.17,40170,40143,40200,40190,8430,42738,1,1,1,FARB - BTIE,136260,2590,1565,12843,12485
2,1,15.01.17,2059,2,16,601,0,BOES,15.01.17,39972,39934,39984,39941,17,615,0,BURK,15.01.17,40074,40001,40092,40021,8430,42738,1,1,1,FARB - BTIE,136260,2228,2590,12823,12843
2,1,15.01.17,2059,2,15,1861,0,PARA,15.01.17,39900,39856,39924,39890,16,601,0,BOES,15.01.17,39972,39934,39984,39941,8430,42738,1,1,1,FARB - BTIE,136260,1528,2228,12584,12823
2,1,15.01.17,2059,2,14,2396,0,SIHS,15.01.17,39804,39763,39822,39780,15,1861,0,PARA,15.01.17,39900,39856,39924,39890,8430,42738,1,1,1,FARB - BTIE,136260,2657,1528,10574,12584
2,1,15.01.17,2059,2,13,2556,0,STAU,15.01.17,39630,39604,39720,39690,14,2396,0,SIHS,15.01.17,39804,39763,39822,39780,8430,42738,1,1,1,FARB - BTIE,136260,1502,2657,10622,10574
2,1,15.01.17,2059,2,12,478,0,BEZI,15.01.17,39534,39525,39552,39539,13,2556,0,STAU,15.01.17,39630,39604,39720,39690,8430,42738,1,1,1,FARB - BTIE,136260,1306,1502,12780,10622
2,1,15.01.17,2059,2,11,1357,0,KALK,15.01.17,39450,39445,39468,39467,12,478,0,BEZI,15.01.17,39534,39525,39552,39539,8430,42738,1,1,1,FARB - BTIE,136260,1906,1306,10760,12780
2,1,15.01.17,2059,2,10,1579,0,LOCH,15.01.17,39366,39343,39384,39356,11,1357,0,KALK,15.01.17,39450,39445,39468,39467,8430,42738,1,1,1,FARB - BTIE,136260,2248,1906,10559,10760
2,1,15.01.17,2059,2,9,3019,0,ZYPR,15.01.17,39312,39288,39324,39302,10,1579,0,LOCH,15.01.17,39366,39343,39384,39356,8430,42738,1,1,1,FARB - BTIE,136260,2250,2248,10570,10559
2,1,15.01.17,2059,2,8,48,0,ALBP,15.01.17,39234,39217,39258,39237,9,3019,0,ZYPR,15.01.17,39312,39288,39324,39302,8430,42738,1,1,1,FARB - BTIE,136260,1535,2250,12463,10570
2,1,15.01.17,2059,2,7,1548,0,LETG,15.01.17,39144,39138,39162,39150,8,48,0,ALBP,15.01.17,39234,39217,39258,39237,8430,42738,1,1,1,FARB - BTIE,136260,2245,1535,10550,12463
2,1,15.01.17,2059,2,6,883,0,FREI,15.01.17,39078,39068,39096,39094,7,1548,0,LETG,15.01.17,39144,39138,39162,39150,8430,42738,1,1,1,FARB - BTIE,136260,2253,2245,5122,10550
2,1,15.01.17,2059,2,5,1364,0,KAPP,15.01.17,39006,39000,39018,39013,6,883,0,FREI,15.01.17,39078,39068,39096,39094,8430,42738,1,1,1,FARB - BTIE,136260,2244,2253,10576,5122
2,1,15.01.17,2059,2,4,1026,0,GRIM,15.01.17,38922,38921,38934,38936,5,1364,0,KAPP,15.01.17,39006,39000,39018,39013,8430,42738,1,1,1,FARB - BTIE,136260,2770,2244,10571,10576
2,1,15.01.17,2059,2,3,1570,0,LIND,15.01.17,38856,38856,38874,38874,4,1026,0,GRIM,15.01.17,38922,38921,38934,38936,8430,42738,1,1,1,FARB - BTIE,136260,2535,2770,10537,10571
2,1,15.01.17,2059,2,2,137,0,BACH,15.01.17,38802,38811,38814,38816,3,1570,0,LIND,15.01.17,38856,38856,38874,38874,8430,42738,1,1,1,FARB - BTIE,136260,2818,2535,12583,10537
2,1,15.01.17,2059,2,1,821,0,FARB,15.01.17,38760,38756,38760,38756,2,137,0,BACH,15.01.17,38802,38811,38814,38816,8430,42738,1,1,1,FARB - BTIE,136260,1310,2818,10578,12583
2,1,15.01.17,2076,6,17,615,0,BURK,15.01.17,37674,37663,37692,37680,18,440,0,BELL,15.01.17,37770,37754,37800,37774,8548,42738,1,1,1,FARB - BTIE,135780,2590,1565,12843,12485
2,1,15.01.17,2076,6,16,601,0,BOES,15.01.17,37572,37552,37584,37564,17,615,0,BURK,15.01.17,37674,37663,37692,37680,8548,42738,1,1,1,FARB - BTIE,135780,2228,2590,12823,12843
2,1,15.01.17,2076,6,15,1861,0,PARA,15.01.17,37500,37466,37524,37506,16,601,0,BOES,15.01.17,37572,37552,37584,37564,8548,42738,1,1,1,FARB - BTIE,135780,1528,2228,12584,12823
2,1,15.01.17,2076,6,14,2396,0,SIHS,15.01.17,37404,37355,37422,37366,15,1861,0,PARA,15.01.17,37500,37466,37524,37506,8548,42738,1,1,1,FARB - BTIE,135780,2657,1528,10574,12584
2,1,15.01.17,2076,6,13,2556,0,STAU,15.01.17,37230,37167,37320,37273,14,2396,0,SIHS,15.01.17,37404,37355,37422,37366,8548,42738,1,1,1,FARB - BTIE,135780,1502,2657,10622,10574
2,1,15.01.17,2076,6,12,478,0,BEZI,15.01.17,37134,37083,37152,37097,13,2556,0,STAU,15.01.17,37230,37167,37320,37273,8548,42738,1,1,1,FARB - BTIE,135780,1306,1502,12780,10622
2,1,15.01.17,2076,6,11,1357,0,KALK,15.01.17,37050,37008,37068,37024,12,478,0,BEZI,15.01.17,37134,37083,37152,37097,8548,42738,1,1,1,FARB - BTIE,135780,1906,1306,10760,12780
2,1,15.01.17,2076,6,10,1579,0,LOCH,15.01.17,36966,36940,36984,36952,11,1357,0,KALK,15.01.17,37050,37008,37068,37024,8548,42738,1,1,1,FARB - BTIE,135780,2248,1906,10559,10760
2,1,15.01.17,2076,6,9,3019,0,ZYPR,15.01.17,36912,36887,36924,36896,10,1579,0,LOCH,15.01.17,36966,36940,36984,36952,8548,42738,1,1,1,FARB - BTIE,135780,2250,2248,10570,10559
2,1,15.01.17,2076,6,8,48,0,ALBP,15.01.17,36834,36822,36858,36837,9,3019,0,ZYPR,15.01.17,36912,36887,36924,36896,8548,42738,1,1,1,FARB - BTIE,135780,1535,2250,12463,10570
2,1,15.01.17,2076,6,7,1548,0,LETG,15.01.17,36744,36729,36762,36750,8,48,0,ALBP,15.01.17,36834,36822,36858,36837,8548,42738,1,1,1,FARB - BTIE,135780,2245,1535,10550,12463
2,1,15.01.17,2076,6,6,883,0,FREI,15.01.17,36678,36664,36696,36681,7,1548,0,LETG,15.01.17,36744,36729,36762,36750,8548,42738,1,1,1,FARB - BTIE,135780,2253,2245,5122,10550
2,1,15.01.17,2076,6,5,1364,0,KAPP,15.01.17,36606,36590,36618,36604,6,883,0,FREI,15.01.17,36678,36664,36696,36681,8548,42738,1,1,1,FARB - BTIE,135780,2244,2253,10576,5122
2,1,15.01.17,2076,6,4,1026,0,GRIM,15.01.17,36522,36515,36534,36524,5,1364,0,KAPP,15.01.17,36606,36590,36618,36604,8548,42738,1,1,1,FARB - BTIE,135780,2770,2244,10571,10576
2,1,15.01.17,3015,7,24,2907,0,WILD,15.01.17,43602,43648,43614,43657,25,3041,0,BTIE,15.01.17,43686,43724,43686,44043,7886,42738,1,1,1,FARB - BTIE,136976,2651,2788,10566,12775
2,1,15.01.17,3015,7,23,917,0,FROE,15.01.17,43548,43591,43560,43608,24,2907,0,WILD,15.01.17,43602,43648,43614,43657,7886,42738,1,1,1,FARB - BTIE,136976,2680,2651,10545,10566
2,1,15.01.17,3015,7,22,1286,0,HOES,15.01.17,43470,43502,43488,43513,23,917,0,FROE,15.01.17,43548,43591,43560,43608,7886,42738,1,1,1,FARB - BTIE,136976,2615,2680,5964,10545
2,1,15.01.17,3015,7,21,832,0,FELD,15.01.17,43410,43446,43422,43459,22,1286,0,HOES,15.01.17,43470,43502,43488,43513,7886,42738,1,1,1,FARB - BTIE,136976,2689,2615,10560,5964
2,1,15.01.17,3015,7,20,1456,0,KRES,15.01.17,43338,43384,43350,43395,21,832,0,FELD,15.01.17,43410,43446,43422,43459,7886,42738,1,1,1,FARB - BTIE,136976,2612,2689,10577,10560
2,1,15.01.17,3015,7,19,1845,0,OPER,15.01.17,43272,43317,43290,43335,20,1456,0,KRES,15.01.17,43338,43384,43350,43395,7886,42738,1,1,1,FARB - BTIE,136976,2104,2612,10538,10577
2,1,15.01.17,3015,7,18,440,0,BELL,15.01.17,43170,43205,43200,43230,19,1845,0,OPER,15.01.17,43272,43317,43290,43335,7886,42738,1,1,1,FARB - BTIE,136976,1565,2104,12485,10538
2,1,15.01.17,3015,7,17,615,0,BURK,15.01.17,43074,43104,43092,43119,18,440,0,BELL,15.01.17,43170,43205,43200,43230,7886,42738,1,1,1,FARB - BTIE,136976,2590,1565,12843,12485
2,1,15.01.17,3015,7,16,601,0,BOES,15.01.17,42972,42949,42984,42962,17,615,0,BURK,15.01.17,43074,43104,43092,43119,7886,42738,1,1,1,FARB - BTIE,136976,2228,2590,12823,12843
2,1,15.01.17,3015,7,15,1861,0,PARA,15.01.17,42900,42884,42924,42903,16,601,0,BOES,15.01.17,42972,42949,42984,42962,7886,42738,1,1,1,FARB - BTIE,136976,1528,2228,12584,12823
2,1,15.01.17,3015,7,14,2396,0,SIHS,15.01.17,42804,42797,42822,42813,15,1861,0,PARA,15.01.17,42900,42884,42924,42903,7886,42738,1,1,1,FARB - BTIE,136976,2657,1528,10574,12584
2,1,15.01.17,3015,7,13,2556,0,STAU,15.01.17,42630,42652,42720,42695,14,2396,0,SIHS,15.01.17,42804,42797,42822,42813,7886,42738,1,1,1,FARB - BTIE,136976,1502,2657,10622,10574
2,1,15.01.17,3015,7,12,478,0,BEZI,15.01.17,42534,42542,42552,42559,13,2556,0,STAU,15.01.17,42630,42652,42720,42695,7886,42738,1,1,1,FARB - BTIE,136976,1306,1502,12780,10622
2,1,15.01.17,3015,7,11,1357,0,KALK,15.01.17,42450,42471,42468,42485,12,478,0,BEZI,15.01.17,42534,42542,42552,42559,7886,42738,1,1,1,FARB - BTIE,136976,1906,1306,10760,12780
2,1,15.01.17,3015,7,10,1579,0,LOCH,15.01.17,42366,42371,42384,42395,11,1357,0,KALK,15.01.17,42450,42471,42468,42485,7886,42738,1,1,1,FARB - BTIE,136976,2248,1906,10559,10760
2,1,15.01.17,3015,7,9,3019,0,ZYPR,15.01.17,42312,42302,42324,42317,10,1579,0,LOCH,15.01.17,42366,42371,42384,42395,7886,42738,1,1,1,FARB - BTIE,136976,2250,2248,10570,10559
2,1,15.01.17,3015,7,8,48,0,ALBP,15.01.17,42234,42222,42258,42256,9,3019,0,ZYPR,15.01.17,42312,42302,42324,42317,7886,42738,1,1,1,FARB - BTIE,136976,1535,2250,12463,10570
2,1,15.01.17,3015,7,7,1548,0,LETG,15.01.17,42144,42140,42162,42156,8,48,0,ALBP,15.01.17,42234,42222,42258,42256,7886,42738,1,1,1,FARB - BTIE,136976,2245,1535,10550,12463
2,1,15.01.17,3015,7,6,883,0,FREI,15.01.17,42078,42079,42096,42093,7,1548,0,LETG,15.01.17,42144,42140,42162,42156,7886,42738,1,1,1,FARB - BTIE,136976,2253,2245,5122,10550
2,1,15.01.17,3015,7,5,1364,0,KAPP,15.01.17,42006,42001,42018,42016,6,883,0,FREI,15.01.17,42078,42079,42096,42093,7886,42738,1,1,1,FARB - BTIE,136976,2244,2253,10576,5122
2,1,15.01.17,3015,7,4,1026,0,GRIM,15.01.17,41922,41928,41934,41940,5,1364,0,KAPP,15.01.17,42006,42001,42018,42016,7886,42738,1,1,1,FARB - BTIE,136976,2770,2244,10571,10576
2,1,15.01.17,3015,7,3,1570,0,LIND,15.01.17,41856,41875,41874,41889,4,1026,0,GRIM,15.01.17,41922,41928,41934,41940,7886,42738,1,1,1,FARB - BTIE,136976,2535,2770,10537,10571
2,1,15.01.17,3015,7,2,137,0,BACH,15.01.17,41802,41818,41814,41831,3,1570,0,LIND,15.01.17,41856,41875,41874,41889,7886,42738,1,1,1,FARB - BTIE,136976,2818,2535,12583,10537
2,1,15.01.17,3015,7,1,821,0,FARB,15.01.17,41760,41774,41760,41774,2,137,0,BACH,15.01.17,41802,41818,41814,41831,7886,42738,1,1,1,FARB - BTIE,136976,1310,2818,10578,12583
2,1,15.01.17,2076,6,24,2907,0,WILD,15.01.17,38202,38169,38214,38177,25,3041,0,BTIE,15.01.17,38286,38247,38286,38623,8548,42738,1,1,1,FARB - BTIE,135780,2651,2788,10566,12775
2,1,15.01.17,2076,6,23,917,0,FROE,15.01.17,38148,38107,38160,38125,24,2907,0,WILD,15.01.17,38202,38169,38214,38177,8548,42738,1,1,1,FARB - BTIE,135780,2680,2651,10545,10566
2,1,15.01.17,2076,6,22,1286,0,HOES,15.01.17,38070,38040,38088,38049,23,917,0,FROE,15.01.17,38148,38107,38160,38125,8548,42738,1,1,1,FARB - BTIE,135780,2615,2680,5964,10545
2,1,15.01.17,2076,6,21,832,0,FELD,15.01.17,38010,37982,38022,37993,22,1286,0,HOES,15.01.17,38070,38040,38088,38049,8548,42738,1,1,1,FARB - BTIE,135780,2689,2615,10560,5964
2,1,15.01.17,2076,6,20,1456,0,KRES,15.01.17,37938,37906,37950,37924,21,832,0,FELD,15.01.17,38010,37982,38022,37993,8548,42738,1,1,1,FARB - BTIE,135780,2612,2689,10577,10560
2,1,15.01.17,2076,6,19,1845,0,OPER,15.01.17,37872,37834,37890,37852,20,1456,0,KRES,15.01.17,37938,37906,37950,37924,8548,42738,1,1,1,FARB - BTIE,135780,2104,2612,10538,10577
2,1,15.01.17,2076,6,18,440,0,BELL,15.01.17,37770,37754,37800,37774,19,1845,0,OPER,15.01.17,37872,37834,37890,37852,8548,42738,1,1,1,FARB - BTIE,135780,1565,2104,12485,10538
2,1,15.01.17,3004,5,24,2907,0,WILD,15.01.17,42402,42407,42414,42418,25,3041,0,BTIE,15.01.17,42486,42493,42486,42857,8515,42738,1,1,1,FARB - BTIE,135232,2651,2788,10566,12775
2,1,15.01.17,3004,5,23,917,0,FROE,15.01.17,42348,42352,42360,42368,24,2907,0,WILD,15.01.17,42402,42407,42414,42418,8515,42738,1,1,1,FARB - BTIE,135232,2680,2651,10545,10566
2,1,15.01.17,3004,5,22,1286,0,HOES,15.01.17,42270,42273,42288,42289,23,917,0,FROE,15.01.17,42348,42352,42360,42368,8515,42738,1,1,1,FARB - BTIE,135232,2615,2680,5964,10545
2,1,15.01.17,3004,5,21,832,0,FELD,15.01.17,42210,42215,42222,42225,22,1286,0,HOES,15.01.17,42270,42273,42288,42289,8515,42738,1,1,1,FARB - BTIE,135232,2689,2615,10560,5964
