nouniquestr,method,company,measurements,trialn
eRuYh,mk,TUW,0.742275203319618,74
aKTdT,mk,TUW,0.012024118116286,99
NTUkO,em,CTS,0.602658708326764,53
KtCpK,mk,HTC,0.976898997058627,64
PhTYU,em,TUW,0.093357063014576,20
KFFJU,em,HTC,0.569781761849751,26
UXWCP,ac,TUW,0.585714356227394,10
BkTbV,mk,HTC,0.417554858418504,45
IfUdF,ac,CTS,0.764123338044882,0
ZuRoI,zf,TUW,0.65601552269104,34
eRuYh,mk,CTS,0.961750425221334,3
aKTdT,zf,HTC,0.837220484626568,3
NTUkO,zf,CTS,0.814324160730899,33
KtCpK,mk,TUW,0.2026725134757,6
PhTYU,mk,HTC,0.141720918089671,69
KFFJU,zf,CTS,0.564872174284357,5
UXWCP,ac,CTS,0.144060155504458,35
BkTbV,ac,HTC,0.973142174041452,54
IfUdF,zf,TUW,0.205879571879511,88
ZuRoI,mk,CTS,0.294910004503731,7
eRuYh,ac,CTS,0.826434728706652,3
aKTdT,ac,CTS,0.978554405489947,99
NTUkO,em,TUW,0.840312237980902,17
KtCpK,ac,CTS,0.005847832211492,78
PhTYU,zf,HTC,0.999730261942379,55
KFFJU,mk,HTC,0.810781773585032,80
UXWCP,ac,CTS,0.841469702309336,2
BkTbV,ac,HTC,0.245224910403852,93
IfUdF,mk,TUW,0.345024179029068,60
ZuRoI,ac,CTS,0.19202695693381,1
eRuYh,zf,HTC,0.170310509863278,67
aKTdT,em,CTS,0.692931264578753,58
NTUkO,zf,TUW,0.831273280799655,91
KtCpK,mk,CTS,0.386953642053876,40
PhTYU,mk,TUW,0.256087537021554,68
KFFJU,mk,HTC,0.236929837010557,9
UXWCP,zf,TUW,0.537643852822301,83
BkTbV,zf,TUW,0.978522715841106,83
IfUdF,mk,CTS,0.361177617337054,11
ZuRoI,ac,CTS,0.323308528719732,58
eRuYh,em,HTC,0.446364541674686,31
aKTdT,em,HTC,0.21874551852586,88
NTUkO,em,HTC,0.594528210461347,99
KtCpK,em,TUW,0.892551664489489,20
PhTYU,ac,HTC,0.958761185810332,27
KFFJU,em,HTC,0.077763198113021,87
UXWCP,em,CTS,0.63339629643966,7
BkTbV,ac,TUW,0.722733438657322,68
IfUdF,em,CTS,0.144920334020605,23
ZuRoI,mk,CTS,0.607506308192074,59
eRuYh,mk,HTC,0.427768789298232,57
aKTdT,mk,CTS,0.18262176222533,49
NTUkO,em,TUW,0.311411233108401,64
KtCpK,ac,HTC,0.021595361812805,0
PhTYU,ac,TUW,0.240248492841252,7
KFFJU,zf,HTC,0.643988848633909,13
UXWCP,em,HTC,0.858486402829824,45
BkTbV,ac,CTS,0.056932708950493,2
IfUdF,ac,CTS,0.244210648740598,84
ZuRoI,zf,HTC,0.877950895063302,37
eRuYh,ac,CTS,0.044969791957333,32
aKTdT,em,TUW,0.691820248818417,46
NTUkO,em,TUW,0.219468780438369,8
KtCpK,ac,CTS,0.458419175855623,59
PhTYU,zf,TUW,0.332264378775213,45
KFFJU,mk,CTS,0.709924593271036,70
UXWCP,zf,CTS,0.826353514660738,57
BkTbV,mk,HTC,0.033653962963633,51
IfUdF,zf,CTS,0.322120465638999,6
ZuRoI,em,TUW,0.847046534016658,63
eRuYh,zf,HTC,0.309765492845559,43
aKTdT,ac,HTC,0.281370593443188,60
NTUkO,zf,CTS,0.833091322887495,0
KtCpK,em,HTC,0.857215855409654,6
PhTYU,em,CTS,0.40528444439807,29
KFFJU,ac,CTS,0.405294251464259,92
UXWCP,ac,TUW,0.117729482601286,80
BkTbV,ac,TUW,0.688904823176946,46
IfUdF,mk,HTC,0.68778862768193,59
ZuRoI,mk,CTS,0.155590556670846,82
eRuYh,ac,TUW,0.0777530190466,99
aKTdT,zf,TUW,0.098447787423555,55
NTUkO,ac,TUW,0.055442117130724,47
KtCpK,mk,TUW,0.274392517796964,73
PhTYU,mk,TUW,0.46012378809965,44
KFFJU,em,HTC,0.446806150032383,28
UXWCP,zf,HTC,0.010136169258202,52
BkTbV,em,TUW,0.778740052379936,50
IfUdF,zf,CTS,0.769704839386735,70
ZuRoI,mk,HTC,0.127171216496749,75
eRuYh,em,CTS,0.268249299859723,80
aKTdT,zf,TUW,0.009891947524543,79
NTUkO,em,CTS,0.137627636549733,72
KtCpK,em,TUW,0.691419606273972,51
PhTYU,zf,CTS,0.725811428595686,64
KFFJU,em,TUW,0.779842513665405,83
UXWCP,mk,HTC,0.759485366749152,93
BkTbV,mk,CTS,0.880150406346147,85
IfUdF,ac,TUW,0.028073313677758,22
ZuRoI,ac,HTC,0.487994872369512,6
eRuYh,mk,CTS,0.139684754269839,82
aKTdT,zf,TUW,0.279134238919349,39
NTUkO,em,TUW,0.704336533272496,22
KtCpK,zf,HTC,0.797985214237696,27
PhTYU,mk,HTC,0.426469536981813,39
KFFJU,em,HTC,0.586166094304411,9
UXWCP,em,CTS,0.20180976454279,14
BkTbV,zf,TUW,0.513702998531979,21
IfUdF,em,TUW,0.549357495781758,73
ZuRoI,em,HTC,0.095844950834175,76
eRuYh,em,HTC,0.386639320528945,88
aKTdT,mk,HTC,0.556523889366209,64
NTUkO,em,TUW,0.130493538124604,58
KtCpK,ac,HTC,0.419755508052466,0
PhTYU,mk,HTC,0.346284734065353,83
KFFJU,zf,HTC,0.074050700656563,35
UXWCP,zf,CTS,0.004608511236244,96
BkTbV,ac,HTC,0.053270101890747,6
IfUdF,zf,CTS,0.812265802320944,3
ZuRoI,ac,CTS,0.672889797892852,55
eRuYh,ac,TUW,0.419872647525547,63
aKTdT,mk,TUW,0.532555720748895,79
NTUkO,em,CTS,0.213072562131129,40
KtCpK,ac,HTC,0.929126884886537,26
PhTYU,ac,CTS,0.934088366251925,87
KFFJU,ac,TUW,0.507872803879109,40
UXWCP,zf,TUW,0.328212492758663,24
BkTbV,mk,TUW,0.534714439996542,37
IfUdF,mk,HTC,0.655155756590072,37
ZuRoI,em,TUW,0.204099960887301,22
eRuYh,mk,HTC,0.273972365424302,73
aKTdT,em,CTS,0.334086563028391,98
NTUkO,mk,HTC,0.583850939028734,25
KtCpK,ac,TUW,0.002487123085477,71
PhTYU,zf,TUW,0.793111518683357,61
KFFJU,ac,HTC,0.786402134001289,87
UXWCP,em,TUW,0.8445500704757,83
BkTbV,mk,TUW,0.711674291141782,37
IfUdF,ac,HTC,0.573669326226529,5
ZuRoI,ac,HTC,0.973912247758638,71
eRuYh,em,CTS,0.292976713215309,92
aKTdT,mk,HTC,0.875517222569896,60
NTUkO,ac,HTC,0.323575073549067,80
KtCpK,em,CTS,0.200558778822541,29
PhTYU,em,TUW,0.837556204406956,29
KFFJU,ac,HTC,0.578985129116236,34
UXWCP,ac,TUW,0.981396460308481,15
BkTbV,zf,HTC,0.827957563651097,48
IfUdF,em,TUW,0.410216870847021,69
ZuRoI,zf,TUW,0.509427817513232,32
eRuYh,em,CTS,0.221230813079775,21
aKTdT,em,HTC,0.962736819458429,89
NTUkO,ac,HTC,0.53355181612246,30
KtCpK,ac,TUW,0.011747946072148,59
PhTYU,mk,TUW,0.391704602220932,90
KFFJU,mk,CTS,0.138288063335688,60
UXWCP,em,CTS,0.698530969723026,15
BkTbV,em,CTS,0.288843250877346,6
IfUdF,zf,HTC,0.901357433308016,18
ZuRoI,em,HTC,0.977219290653001,59
eRuYh,ac,TUW,0.594108147240825,45
aKTdT,zf,TUW,0.489323234881692,75
NTUkO,zf,HTC,0.046044819382779,27
KtCpK,ac,HTC,0.647932957569698,2
PhTYU,em,TUW,0.965848729802368,43
KFFJU,ac,TUW,0.092674500666762,13
UXWCP,zf,CTS,0.162099645299312,67
BkTbV,em,CTS,0.135727291902608,3
IfUdF,zf,HTC,0.522151098806306,39
ZuRoI,mk,HTC,0.296388159454239,57
eRuYh,em,HTC,0.182103786976424,82
aKTdT,mk,CTS,0.563370782005364,34
NTUkO,zf,TUW,0.418475623289826,31
KtCpK,mk,HTC,0.800698612820233,58
PhTYU,mk,CTS,0.948733161404264,31
KFFJU,mk,HTC,0.167723044690828,38
UXWCP,em,HTC,0.363374287988781,81
BkTbV,em,TUW,0.76687272026914,33
IfUdF,ac,CTS,0.36381561882013,84
ZuRoI,em,TUW,0.874668975592201,5
eRuYh,em,CTS,0.751961475124621,65
aKTdT,ac,HTC,0.524516848836205,15
NTUkO,ac,HTC,0.120538349128575,19
KtCpK,em,TUW,0.215654906252549,30
PhTYU,zf,TUW,0.970431457452671,58
KFFJU,mk,CTS,0.629462210058207,27
UXWCP,ac,HTC,0.957633403160168,6
BkTbV,em,CTS,0.209605989469623,19
IfUdF,mk,TUW,0.772068973600455,64
ZuRoI,mk,HTC,0.060985374345957,74
eRuYh,em,HTC,0.597202628925682,42
aKTdT,ac,HTC,0.766490627280467,49
NTUkO,zf,HTC,0.958269369504443,5
KtCpK,ac,TUW,0.410201492188027,68
PhTYU,zf,CTS,0.130330501298702,38
KFFJU,mk,CTS,0.395522258143483,21
UXWCP,em,CTS,0.926051421314,82
BkTbV,ac,TUW,0.207456221124534,30
IfUdF,mk,TUW,0.544027176856369,84
ZuRoI,mk,TUW,0.312300541335475,41
eRuYh,ac,TUW,0.736390098529547,62
aKTdT,em,CTS,0.423065681100582,32
NTUkO,mk,CTS,0.659542193260004,74
KtCpK,em,TUW,0.217902646331816,71
PhTYU,ac,TUW,0.8431963007753,98
KFFJU,ac,CTS,0.909918397897478,0
UXWCP,em,CTS,0.462819763024591,59
BkTbV,zf,CTS,0.266685369325056,83
IfUdF,zf,TUW,0.087917000857422,84
ZuRoI,em,CTS,0.26190222076915,66
eRuYh,ac,TUW,0.113891823502647,77
aKTdT,zf,HTC,0.377540731197038,86
NTUkO,zf,TUW,0.502058341585,63
KtCpK,zf,CTS,0.764304720300361,51
PhTYU,zf,TUW,0.985572891233401,97
KFFJU,em,TUW,0.216975469037406,4
UXWCP,zf,TUW,0.583584414335747,72
BkTbV,mk,HTC,0.12501327572928,78
IfUdF,em,CTS,0.470052011092731,7
ZuRoI,ac,CTS,0.67934303579855,40
eRuYh,ac,CTS,0.289648148909313,87
aKTdT,zf,HTC,0.644161075805768,9
NTUkO,zf,HTC,0.914425107719931,47
KtCpK,zf,TUW,0.761078670501708,88
PhTYU,ac,TUW,0.564826355217685,83
KFFJU,mk,TUW,0.347476551297688,54
UXWCP,mk,TUW,0.826117969184485,38
BkTbV,mk,HTC,0.020445060980376,48
IfUdF,ac,TUW,0.817059996157937,68
ZuRoI,mk,TUW,0.928918986260807,93
eRuYh,mk,TUW,0.928501374993574,93
aKTdT,em,HTC,0.165209680082365,44
NTUkO,mk,HTC,0.896939977046482,79
KtCpK,zf,CTS,0.411520441302751,35
PhTYU,ac,HTC,0.419013292126179,67
KFFJU,em,CTS,0.316888673887955,18
UXWCP,em,TUW,0.579024640968191,18
BkTbV,em,HTC,0.151570267863995,0
IfUdF,mk,CTS,0.871954570182776,36
ZuRoI,mk,HTC,0.603016271008853,93
eRuYh,mk,TUW,0.826288609738583,64
aKTdT,zf,HTC,0.850992121930731,15
NTUkO,em,CTS,0.205796472699915,48
KtCpK,ac,TUW,0.981172075068485,15
PhTYU,em,TUW,0.439822967400332,74
KFFJU,zf,CTS,0.814278185040208,3
UXWCP,mk,HTC,0.106810045222455,30
BkTbV,ac,CTS,0.005263684033306,66
IfUdF,em,TUW,0.663279985361058,59
ZuRoI,ac,HTC,0.02302652196825,38
eRuYh,ac,TUW,0.705140908950546,7
aKTdT,em,TUW,0.340684248560551,24
NTUkO,em,HTC,0.890713182337727,1
KtCpK,mk,HTC,0.876512809251107,27
PhTYU,em,HTC,0.475598799075558,50
KFFJU,zf,CTS,0.952699951500566,37
UXWCP,ac,HTC,0.040005042271948,83
BkTbV,mk,CTS,0.958775671756444,4
IfUdF,em,TUW,0.213515166503841,55
ZuRoI,zf,CTS,0.845025815375895,5
eRuYh,ac,HTC,0.043434411319254,33
aKTdT,mk,HTC,0.057121500941634,85
NTUkO,ac,CTS,0.745397926322392,39
KtCpK,em,CTS,0.538186456253782,76
PhTYU,ac,CTS,0.77822443362848,84
KFFJU,em,CTS,0.198085016277735,52
UXWCP,mk,CTS,0.245309109297372,94
BkTbV,mk,TUW,0.796366838090597,84
IfUdF,mk,TUW,0.210786573948482,94
ZuRoI,mk,CTS,0.29670313549151,64
eRuYh,em,TUW,0.06545923573129,46
aKTdT,em,TUW,0.21416818753657,88
NTUkO,zf,CTS,0.325190201672775,11
KtCpK,mk,HTC,0.563958577952224,99
PhTYU,zf,CTS,0.493078090764304,69
KFFJU,mk,HTC,0.15817896154656,6
UXWCP,zf,HTC,0.203640846023744,43
BkTbV,em,HTC,0.232099497192956,52
IfUdF,ac,CTS,0.422915941719722,35
ZuRoI,mk,CTS,0.49063837839636,37
eRuYh,ac,HTC,0.277325526841608,1
aKTdT,mk,TUW,0.653147902892183,78
NTUkO,mk,CTS,0.082212492448128,76
KtCpK,ac,HTC,0.804114394858374,97
PhTYU,mk,CTS,0.185334657923154,26
KFFJU,ac,HTC,0.182539185236554,4
UXWCP,ac,HTC,0.291918697280782,33
BkTbV,ac,HTC,0.630513343679348,50
IfUdF,ac,TUW,0.088844942788263,10
ZuRoI,ac,TUW,0.644685763710274,42
eRuYh,ac,TUW,0.237939068651115,87
aKTdT,mk,CTS,0.010139344817926,52
NTUkO,zf,HTC,0.630348881201069,74
KtCpK,zf,CTS,0.964282395969552,77
PhTYU,zf,TUW,0.026429838614424,84
KFFJU,zf,HTC,0.84485577222043,22
UXWCP,zf,CTS,0.595391601191013,39
BkTbV,ac,TUW,0.605919579211253,86
IfUdF,em,CTS,0.327749035148826,36
ZuRoI,zf,CTS,0.702225548512858,32
eRuYh,mk,TUW,0.460249727216594,90
aKTdT,mk,HTC,0.393634832784321,22
NTUkO,mk,TUW,0.596077413453179,23
KtCpK,ac,CTS,0.992647796050194,11
PhTYU,em,TUW,0.701226798709424,70
KFFJU,ac,CTS,0.002338884735426,14
UXWCP,ac,CTS,0.617202543185445,40
BkTbV,ac,HTC,0.14038030318588,83
IfUdF,zf,HTC,0.075519888561028,4
ZuRoI,ac,CTS,0.356987877967141,94
eRuYh,mk,TUW,0.471029872689131,13
aKTdT,mk,TUW,0.759140348246278,93
NTUkO,mk,TUW,0.98828263460714,37
KtCpK,zf,CTS,0.348081716772039,35
PhTYU,ac,TUW,0.591123052870317,38
KFFJU,zf,HTC,0.826318748610351,18
UXWCP,ac,HTC,0.876790009351122,2
BkTbV,zf,TUW,0.670126414553655,96
IfUdF,ac,CTS,0.077221735945299,66
ZuRoI,zf,HTC,0.798525384976213,51
eRuYh,em,TUW,0.96856335786897,99
aKTdT,ac,CTS,0.604384807592806,79
NTUkO,em,HTC,0.05865122396628,72
KtCpK,ac,HTC,0.979917411221016,3
PhTYU,em,TUW,0.788860421077568,37
KFFJU,ac,TUW,0.684413619383464,91
UXWCP,em,TUW,0.542228444431749,96
BkTbV,ac,TUW,0.708418771244717,56
IfUdF,mk,CTS,0.260835967723803,50
ZuRoI,zf,CTS,0.162397404739231,80
eRuYh,em,CTS,0.056667556380186,46
aKTdT,em,CTS,0.582218914086489,25
NTUkO,em,CTS,0.524869420342448,95
KtCpK,zf,CTS,0.126756535821256,50
PhTYU,zf,TUW,0.608570017945376,35
KFFJU,zf,HTC,0.576895901606221,0
UXWCP,mk,CTS,0.848705567845765,40
BkTbV,mk,TUW,0.535529934667732,32
IfUdF,zf,HTC,0.168190257876727,56
ZuRoI,mk,HTC,0.770080929747817,42
eRuYh,em,HTC,0.833814155301862,38
aKTdT,mk,CTS,0.12906571650642,80
NTUkO,ac,CTS,0.608774769104115,6
KtCpK,em,HTC,0.092480260438126,92
PhTYU,zf,TUW,0.111509801264939,39
KFFJU,mk,HTC,0.399161029265308,44
UXWCP,em,TUW,0.471638998802451,97
BkTbV,zf,CTS,0.980171760591733,51
IfUdF,em,HTC,0.410754569014175,24
ZuRoI,zf,TUW,0.535877187385305,3
eRuYh,mk,CTS,0.312623312965839,41
aKTdT,em,TUW,0.979325710137074,47
NTUkO,ac,HTC,0.047295883190939,4
KtCpK,ac,TUW,0.67198639931325,89
PhTYU,mk,CTS,0.232520888959473,33
KFFJU,mk,TUW,0.221898692150044,78
UXWCP,zf,HTC,0.238598675287893,67
BkTbV,ac,TUW,0.429219713379971,76
IfUdF,zf,HTC,0.324358481363677,74
ZuRoI,mk,TUW,0.053962951189092,74
eRuYh,em,TUW,0.127967153965182,50
aKTdT,zf,TUW,0.493276770295909,18
NTUkO,em,TUW,0.357608085099932,98
KtCpK,ac,HTC,0.299582276647733,18
PhTYU,zf,TUW,0.003457112045917,60
KFFJU,ac,HTC,0.370164427358992,26
UXWCP,zf,HTC,0.237424071821586,21
BkTbV,zf,CTS,0.819594531101495,60
IfUdF,em,TUW,0.529543831861581,54
ZuRoI,zf,HTC,0.332163570199149,21
eRuYh,zf,HTC,0.936185561453482,64
aKTdT,ac,CTS,0.380119245040218,58
NTUkO,mk,TUW,0.923241312900699,68
KtCpK,ac,TUW,0.999969979459377,23
PhTYU,mk,CTS,0.746367493285201,4
KFFJU,ac,CTS,0.446879257820243,68
UXWCP,em,TUW,0.947994443437168,37
BkTbV,em,CTS,0.387959608463287,44
IfUdF,em,TUW,0.871948682016406,18
ZuRoI,em,CTS,0.029098149646519,46
eRuYh,mk,CTS,0.349160349748446,64
aKTdT,zf,CTS,0.073205101443908,55
NTUkO,mk,HTC,0.293502573953175,55
KtCpK,em,CTS,0.560704083089918,10
PhTYU,ac,TUW,0.92192157335884,49
KFFJU,ac,TUW,0.476740281802495,91
UXWCP,mk,CTS,0.483026246919289,18
BkTbV,mk,TUW,0.929478511496925,98
IfUdF,ac,CTS,0.969695195062529,80
ZuRoI,mk,TUW,0.852430180542976,65
eRuYh,ac,HTC,0.881018358140602,67
aKTdT,zf,TUW,0.770305682308553,76
NTUkO,mk,TUW,0.362788194184366,50
KtCpK,ac,HTC,0.043060391643729,48
PhTYU,mk,CTS,0.840449411574588,17
KFFJU,mk,HTC,0.820055797481873,47
UXWCP,mk,HTC,0.984894883513022,13
BkTbV,em,TUW,0.739744941867074,70
IfUdF,mk,CTS,0.6117672836125,92
ZuRoI,ac,TUW,0.309109475594405,74
eRuYh,zf,TUW,0.579699731581647,87
aKTdT,em,HTC,0.99773398137915,53
NTUkO,mk,HTC,0.816423877021402,86
KtCpK,mk,TUW,0.683166865775856,34
PhTYU,zf,CTS,0.753890845780721,96
KFFJU,ac,TUW,0.494156587832756,34
UXWCP,em,HTC,0.684918807892864,49
BkTbV,zf,HTC,0.833792036529717,31
IfUdF,mk,TUW,0.989674295432966,82
ZuRoI,ac,TUW,0.004636722303982,17
eRuYh,ac,HTC,0.728959998913565,18
aKTdT,zf,TUW,0.461110982562627,10
NTUkO,em,HTC,0.238690191280881,55
KtCpK,em,HTC,0.789336328583012,75
PhTYU,ac,TUW,0.055911194457657,37
KFFJU,em,CTS,0.135713964549557,9
UXWCP,zf,CTS,0.505475485269406,83
BkTbV,zf,HTC,0.916426065920207,17
IfUdF,zf,CTS,0.431633889857398,23
ZuRoI,ac,CTS,0.003831151682095,69
eRuYh,mk,TUW,0.639677988986469,97
aKTdT,em,HTC,0.47435772427359,89
NTUkO,zf,CTS,0.681151235583553,90
KtCpK,zf,CTS,0.884089695278725,33
PhTYU,ac,HTC,0.707259866280822,4
KFFJU,em,HTC,0.186900328664973,1
UXWCP,zf,HTC,0.416722186484765,79
BkTbV,em,HTC,0.922111701189667,40
IfUdF,ac,TUW,0.900372891669996,57
ZuRoI,em,HTC,0.277296132542338,86
eRuYh,em,TUW,0.954914054728888,30
aKTdT,em,CTS,0.5569426628907,14
NTUkO,ac,HTC,0.879615486102818,56
KtCpK,zf,TUW,0.851593962610437,6
PhTYU,zf,TUW,0.924282823641711,54
KFFJU,mk,CTS,0.727982790268453,77
UXWCP,ac,CTS,0.408516960418648,45
BkTbV,ac,HTC,0.013245975719978,82
IfUdF,em,CTS,0.44500750318423,73
ZuRoI,zf,CTS,0.677414582362661,57
eRuYh,mk,CTS,0.001218992643506,47
aKTdT,zf,HTC,0.422372360343013,99
NTUkO,em,HTC,0.593344249855011,57
KtCpK,zf,HTC,0.838290343962352,88
PhTYU,mk,CTS,0.297888571452552,89
KFFJU,ac,TUW,0.487747330193539,83
UXWCP,em,TUW,0.399355258214823,95
BkTbV,em,CTS,0.127658426570558,62
IfUdF,ac,CTS,0.645510139240696,57
ZuRoI,ac,CTS,0.022383450611004,1
eRuYh,em,CTS,0.571462945120584,30
aKTdT,mk,CTS,0.139355371252344,11
NTUkO,zf,CTS,0.787774740376459,41
KtCpK,zf,TUW,0.1159010598246,86
PhTYU,zf,HTC,0.908551533770948,51
KFFJU,mk,TUW,0.197992204195903,80
UXWCP,ac,HTC,0.976763365112493,17
BkTbV,mk,HTC,0.653053693696508,17
IfUdF,ac,TUW,0.647520076333888,1
ZuRoI,mk,HTC,0.046846378340805,7
eRuYh,em,TUW,0.791941887917459,51
aKTdT,zf,HTC,0.578315511038827,43
NTUkO,ac,TUW,0.03883660727856,91
KtCpK,mk,CTS,0.789750772403724,70
PhTYU,ac,CTS,0.794694915483558,88
KFFJU,mk,HTC,0.633887352826291,17
UXWCP,mk,TUW,0.929927300948393,38
BkTbV,ac,HTC,0.053582508952049,89
IfUdF,ac,HTC,0.642055064835052,43
ZuRoI,ac,TUW,0.711509628195951,37
eRuYh,mk,CTS,0.914687008528054,27
aKTdT,ac,TUW,0.721973133343331,18
NTUkO,mk,CTS,0.950698340807245,86
KtCpK,ac,CTS,0.868733834781342,62
PhTYU,zf,TUW,0.13323133944064,1
KFFJU,mk,CTS,0.122675472621311,27
UXWCP,zf,TUW,0.850234173579876,40
BkTbV,mk,CTS,0.522269141818392,63
IfUdF,zf,HTC,0.282615887490759,29
ZuRoI,mk,CTS,0.59986270019965,70
eRuYh,mk,CTS,0.551655657701263,12
aKTdT,em,TUW,0.794207263309337,79
NTUkO,mk,TUW,0.801646273513946,59
KtCpK,mk,HTC,0.89919663711773,90
PhTYU,em,HTC,0.20565581867032,56
KFFJU,zf,TUW,0.449043349692103,13
UXWCP,zf,CTS,0.253985515759601,16
BkTbV,zf,CTS,0.998246073447592,69
IfUdF,zf,CTS,0.773624634056731,21
ZuRoI,zf,TUW,0.813074475011271,1
eRuYh,mk,HTC,0.100138464496019,63
aKTdT,ac,CTS,0.964410699245285,67
NTUkO,ac,CTS,0.747211007547157,5
KtCpK,zf,CTS,0.926563777308127,44
PhTYU,zf,TUW,0.53832107511497,36
KFFJU,zf,CTS,0.731739876980886,39
UXWCP,em,HTC,0.74241369993225,33
BkTbV,ac,CTS,0.078305230473566,88
IfUdF,ac,CTS,0.445924348936366,46
ZuRoI,zf,TUW,0.271488030508761,0
eRuYh,zf,CTS,0.558859438864374,27
aKTdT,mk,HTC,0.88259871088802,70
NTUkO,ac,HTC,0.920894557137595,45
KtCpK,ac,TUW,0.049488492580896,70
PhTYU,mk,TUW,0.297379100169164,69
KFFJU,mk,TUW,0.546151697846853,60
UXWCP,em,TUW,0.433948272123381,3
BkTbV,em,CTS,0.272789635783893,93
IfUdF,em,TUW,0.301165762022275,12
ZuRoI,zf,CTS,0.503539474740426,44
eRuYh,mk,CTS,0.201093087522212,65
aKTdT,mk,HTC,0.650607779750614,24
NTUkO,em,HTC,0.187092959211582,54
KtCpK,em,TUW,0.076478793678786,87
PhTYU,ac,CTS,0.168248361099614,84
KFFJU,mk,CTS,0.360943316112187,83
UXWCP,zf,HTC,0.043448724985885,34
BkTbV,mk,HTC,0.915869002850937,80
IfUdF,ac,HTC,0.154568303371658,21
ZuRoI,em,HTC,0.474512458288345,85
eRuYh,zf,CTS,0.466842921673057,23
aKTdT,em,CTS,0.077914956285577,20
NTUkO,em,TUW,0.56241586057055,60
KtCpK,mk,TUW,0.280960968515209,39
PhTYU,zf,HTC,0.058637540828986,47
KFFJU,zf,CTS,0.99149581308291,13
UXWCP,em,TUW,0.719944200003121,5
BkTbV,mk,CTS,0.471761334683712,30
IfUdF,zf,CTS,0.311188980054355,51
ZuRoI,zf,HTC,0.083104849927424,65
eRuYh,em,HTC,0.044277184114736,98
aKTdT,em,TUW,0.382179467464666,39
NTUkO,em,HTC,0.045187711962357,14
KtCpK,mk,CTS,0.763272230489268,1
PhTYU,mk,HTC,0.448889131344264,51
KFFJU,zf,TUW,0.086938035375472,44
UXWCP,zf,HTC,0.269667885848298,21
BkTbV,mk,HTC,0.993330317058412,55
IfUdF,mk,HTC,0.745703091463141,77
ZuRoI,mk,HTC,0.850042579901354,80
eRuYh,em,CTS,0.008493675210851,51
aKTdT,mk,CTS,0.129913630143971,87
NTUkO,ac,TUW,0.348149858258673,21
KtCpK,mk,CTS,0.870086503310219,89
PhTYU,zf,TUW,0.48903093995506,91
KFFJU,mk,TUW,0.340444233221173,59
UXWCP,mk,CTS,0.863230325796922,44
BkTbV,em,CTS,0.227471632706354,60
IfUdF,em,TUW,0.542318223444589,92
ZuRoI,zf,HTC,0.213328418543757,7
eRuYh,mk,TUW,0.240818809948834,75
aKTdT,zf,HTC,0.587405525368916,63
NTUkO,ac,HTC,0.463557910674627,81
KtCpK,mk,TUW,0.037903979107802,44
PhTYU,ac,HTC,0.464810650596262,59
KFFJU,zf,TUW,0.895229600857399,23
UXWCP,ac,HTC,0.402353801668208,10
BkTbV,ac,CTS,0.518168476026007,91
IfUdF,zf,TUW,0.262198486261149,57
ZuRoI,mk,TUW,0.610110388188789,39
eRuYh,mk,TUW,0.222927219492791,68
aKTdT,ac,CTS,0.979161203544671,76
NTUkO,zf,CTS,0.310971209729186,90
KtCpK,em,HTC,0.578820263639666,78
PhTYU,mk,HTC,0.517867411431738,10
KFFJU,ac,TUW,0.817210758221172,34
UXWCP,mk,HTC,0.609790495720588,44
BkTbV,zf,CTS,0.311855499402572,51
IfUdF,em,CTS,0.539688493808535,35
ZuRoI,em,HTC,0.048351042812727,50
eRuYh,ac,TUW,0.568457912775002,94
aKTdT,em,CTS,0.960727226668021,94
NTUkO,em,CTS,0.414695742423886,8
KtCpK,ac,TUW,0.874754299909847,33
PhTYU,ac,TUW,0.752746433138188,36
KFFJU,mk,CTS,0.49826874834683,95
UXWCP,mk,TUW,0.1358207985249,23
BkTbV,mk,CTS,0.356615931053604,5
IfUdF,ac,HTC,0.225658266368367,65
ZuRoI,em,CTS,0.23652050444223,71
eRuYh,ac,HTC,0.972398047013142,27
aKTdT,em,CTS,0.879949173310526,11
NTUkO,ac,TUW,0.465493163320874,54
KtCpK,ac,CTS,0.364159656715532,88
PhTYU,zf,TUW,0.660153371760059,21
KFFJU,em,TUW,0.753894262131345,43
UXWCP,em,CTS,0.862551815987581,93
BkTbV,zf,TUW,0.249901605241378,39
IfUdF,em,CTS,0.299343907262974,43
ZuRoI,zf,HTC,0.528560546436381,90
eRuYh,em,CTS,0.143371202055746,61
aKTdT,mk,TUW,0.449418445276099,75
NTUkO,zf,HTC,0.635522591329069,35
KtCpK,mk,CTS,0.686008007843916,87
PhTYU,em,CTS,0.629517655747029,19
KFFJU,ac,CTS,0.523477075771639,82
UXWCP,mk,TUW,0.561303647047938,54
BkTbV,ac,TUW,0.874405508974218,66
IfUdF,mk,CTS,0.634847768511175,29
ZuRoI,ac,HTC,0.276944376965799,93
eRuYh,ac,TUW,0.183815140768568,9
aKTdT,mk,CTS,0.625404936598833,37
NTUkO,em,TUW,0.166826779314681,40
KtCpK,em,CTS,0.733538712372171,66
PhTYU,ac,HTC,0.172173742161733,15
KFFJU,ac,TUW,0.308573840900565,67
UXWCP,mk,HTC,0.620930237071307,64
BkTbV,em,TUW,0.002220696729391,5
IfUdF,ac,HTC,0.392341485696557,47
ZuRoI,em,HTC,0.77272390474665,79
eRuYh,mk,CTS,0.409822768781276,54
